theta0,beta0,theta1,beta1,theta2,beta2,theta3,beta3,swing_phase0,swing_phase1,swing_phase2,swing_phase3,foothold0_x,foothold0_y,foothold0_z,foothold1_x,foothold1_y,foothold1_z,foothold2_x,foothold2_y,foothold2_z,foothold3_x,foothold3_y,foothold3_z
0.679682,-0.252675,0.788057,0.439677,0.699918,0.185509,1.062586,0.748999,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.678934,-0.254643,0.787857,0.439402,0.699836,0.185181,1.062280,0.748787,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.678934,-0.254643,0.787857,0.439402,0.699836,0.185181,1.062280,0.748787,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.678174,-0.256639,0.787658,0.439127,0.699755,0.184852,1.061975,0.748575,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.678174,-0.256639,0.787658,0.439127,0.699755,0.184852,1.061975,0.748575,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.677405,-0.258663,0.787459,0.438852,0.699673,0.184523,1.061669,0.748363,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.677405,-0.258663,0.787459,0.438852,0.699673,0.184523,1.061669,0.748363,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.676624,-0.260715,0.787260,0.438577,0.699592,0.184194,1.061364,0.748151,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.676624,-0.260715,0.787260,0.438577,0.699592,0.184194,1.061364,0.748151,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.675833,-0.262794,0.787061,0.438302,0.699511,0.183865,1.061059,0.747938,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.675833,-0.262794,0.787061,0.438302,0.699511,0.183865,1.061059,0.747938,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.675032,-0.264902,0.786862,0.438026,0.699430,0.183536,1.060754,0.747726,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.675032,-0.264902,0.786862,0.438026,0.699430,0.183536,1.060754,0.747726,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.674220,-0.267036,0.786663,0.437751,0.699349,0.183207,1.060449,0.747513,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.674220,-0.267036,0.786663,0.437751,0.699349,0.183207,1.060449,0.747513,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.673397,-0.269198,0.786465,0.437476,0.699268,0.182878,1.060144,0.747300,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.673397,-0.269198,0.786465,0.437476,0.699268,0.182878,1.060144,0.747300,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.672565,-0.271387,0.786266,0.437200,0.699187,0.182549,1.059840,0.747088,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.672565,-0.271387,0.786266,0.437200,0.699187,0.182549,1.059840,0.747088,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.671722,-0.273602,0.786068,0.436925,0.699106,0.182220,1.059535,0.746875,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.671722,-0.273602,0.786068,0.436925,0.699106,0.182220,1.059535,0.746875,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.670869,-0.275845,0.785870,0.436649,0.699025,0.181891,1.059231,0.746662,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.670869,-0.275845,0.785870,0.436649,0.699025,0.181891,1.059231,0.746662,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.670006,-0.278113,0.785672,0.436373,0.698945,0.181562,1.058926,0.746449,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.670006,-0.278113,0.785672,0.436373,0.698945,0.181562,1.058926,0.746449,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.669134,-0.280408,0.785473,0.436098,0.698864,0.181233,1.058622,0.746236,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.669134,-0.280408,0.785473,0.436098,0.698864,0.181233,1.058622,0.746236,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.668251,-0.282729,0.785275,0.435822,0.698783,0.180904,1.058318,0.746023,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.668251,-0.282729,0.785275,0.435822,0.698783,0.180904,1.058318,0.746023,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.667358,-0.285075,0.785078,0.435546,0.698703,0.180575,1.058014,0.745810,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.667358,-0.285075,0.785078,0.435546,0.698703,0.180575,1.058014,0.745810,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.666456,-0.287447,0.784880,0.435270,0.698623,0.180245,1.057711,0.745596,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.666456,-0.287447,0.784880,0.435270,0.698623,0.180245,1.057711,0.745596,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.665544,-0.289845,0.784682,0.434994,0.698542,0.179916,1.057407,0.745383,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.665544,-0.289845,0.784682,0.434994,0.698542,0.179916,1.057407,0.745383,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.664623,-0.292267,0.784485,0.434718,0.698462,0.179587,1.057104,0.745169,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.664623,-0.292267,0.784485,0.434718,0.698462,0.179587,1.057104,0.745169,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.663692,-0.294715,0.784287,0.434441,0.698382,0.179258,1.056800,0.744956,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.663692,-0.294715,0.784287,0.434441,0.698382,0.179258,1.056800,0.744956,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.662751,-0.297187,0.784090,0.434165,0.698302,0.178928,1.056497,0.744742,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.662751,-0.297187,0.784090,0.434165,0.698302,0.178928,1.056497,0.744742,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.661802,-0.299684,0.783893,0.433889,0.698221,0.178599,1.056194,0.744529,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.661802,-0.299684,0.783893,0.433889,0.698221,0.178599,1.056194,0.744529,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.660843,-0.302205,0.783696,0.433612,0.698141,0.178270,1.055891,0.744315,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.660843,-0.302205,0.783696,0.433612,0.698141,0.178270,1.055891,0.744315,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.659874,-0.304751,0.783499,0.433336,0.698061,0.177940,1.055588,0.744101,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.659874,-0.304751,0.783499,0.433336,0.698061,0.177940,1.055588,0.744101,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.658897,-0.307320,0.783302,0.433059,0.697982,0.177611,1.055285,0.743887,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.658897,-0.307320,0.783302,0.433059,0.697982,0.177611,1.055285,0.743887,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.657911,-0.309913,0.783105,0.432783,0.697902,0.177282,1.054983,0.743673,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.657911,-0.309913,0.783105,0.432783,0.697902,0.177282,1.054983,0.743673,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.656915,-0.312530,0.782908,0.432506,0.697822,0.176952,1.054680,0.743459,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.656915,-0.312530,0.782908,0.432506,0.697822,0.176952,1.054680,0.743459,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.655911,-0.315170,0.782712,0.432229,0.697742,0.176623,1.054378,0.743244,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.655911,-0.315170,0.782712,0.432229,0.697742,0.176623,1.054378,0.743244,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.654898,-0.317834,0.782515,0.431952,0.697663,0.176293,1.054075,0.743030,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.654898,-0.317834,0.782515,0.431952,0.697663,0.176293,1.054075,0.743030,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.653876,-0.320520,0.782319,0.431675,0.697583,0.175964,1.053773,0.742816,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.653876,-0.320520,0.782319,0.431675,0.697583,0.175964,1.053773,0.742816,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.652846,-0.323229,0.782123,0.431398,0.697504,0.175634,1.053471,0.742601,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.652846,-0.323229,0.782123,0.431398,0.697504,0.175634,1.053471,0.742601,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.651807,-0.325961,0.781927,0.431121,0.697424,0.175305,1.053169,0.742387,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.651807,-0.325961,0.781927,0.431121,0.697424,0.175305,1.053169,0.742387,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.650759,-0.328715,0.781731,0.430844,0.697345,0.174975,1.052868,0.742172,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.650759,-0.328715,0.781731,0.430844,0.697345,0.174975,1.052868,0.742172,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.649703,-0.331491,0.781535,0.430567,0.697266,0.174646,1.052566,0.741957,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.649703,-0.331491,0.781535,0.430567,0.697266,0.174646,1.052566,0.741957,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.648639,-0.334289,0.781339,0.430289,0.697188,0.174323,1.052264,0.741742,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.648639,-0.334289,0.781339,0.430289,0.697188,0.174323,1.052264,0.741742,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.647566,-0.337109,0.781143,0.430012,0.697110,0.173999,1.051963,0.741528,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.647566,-0.337109,0.781143,0.430012,0.697110,0.173999,1.051963,0.741528,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.646486,-0.339951,0.780948,0.429734,0.697033,0.173676,1.051662,0.741313,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.646486,-0.339951,0.780948,0.429734,0.697033,0.173676,1.051662,0.741313,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.645397,-0.342814,0.780752,0.429457,0.696956,0.173353,1.051361,0.741097,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.645397,-0.342814,0.780752,0.429457,0.696956,0.173353,1.051361,0.741097,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.644300,-0.345698,0.780557,0.429179,0.696879,0.173029,1.051060,0.740882,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.644300,-0.345698,0.780557,0.429179,0.696879,0.173029,1.051060,0.740882,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.643195,-0.348603,0.780362,0.428902,0.696802,0.172706,1.050759,0.740667,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.643195,-0.348603,0.780362,0.428902,0.696802,0.172706,1.050759,0.740667,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.642082,-0.351529,0.780167,0.428624,0.696725,0.172382,1.050458,0.740452,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.642082,-0.351529,0.780167,0.428624,0.696725,0.172382,1.050458,0.740452,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.640961,-0.354475,0.779972,0.428346,0.696649,0.172059,1.050158,0.740236,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.640961,-0.354475,0.779972,0.428346,0.696649,0.172059,1.050158,0.740236,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.639833,-0.357442,0.779777,0.428068,0.696572,0.171735,1.049857,0.740021,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.639833,-0.357442,0.779777,0.428068,0.696572,0.171735,1.049857,0.740021,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.638696,-0.360429,0.779582,0.427790,0.696496,0.171412,1.049557,0.739805,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.638696,-0.360429,0.779582,0.427790,0.696496,0.171412,1.049557,0.739805,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.637553,-0.363436,0.779387,0.427512,0.696420,0.171088,1.049256,0.739590,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.637553,-0.363436,0.779387,0.427512,0.696420,0.171088,1.049256,0.739590,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.636401,-0.366463,0.779193,0.427234,0.696344,0.170764,1.048956,0.739374,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.636401,-0.366463,0.779193,0.427234,0.696344,0.170764,1.048956,0.739374,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.635243,-0.369510,0.778998,0.426956,0.696268,0.170441,1.048656,0.739158,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.635243,-0.369510,0.778998,0.426956,0.696268,0.170441,1.048656,0.739158,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.634077,-0.372575,0.778804,0.426677,0.696192,0.170117,1.048357,0.738942,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.634077,-0.372575,0.778804,0.426677,0.696192,0.170117,1.048357,0.738942,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.632903,-0.375660,0.778610,0.426399,0.696116,0.169793,1.048057,0.738726,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.632903,-0.375660,0.778610,0.426399,0.696116,0.169793,1.048057,0.738726,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.631723,-0.378764,0.778415,0.426121,0.696041,0.169469,1.047757,0.738510,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.631723,-0.378764,0.778415,0.426121,0.696041,0.169469,1.047757,0.738510,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.630535,-0.381887,0.778221,0.425842,0.695965,0.169145,1.047458,0.738294,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.630535,-0.381887,0.778221,0.425842,0.695965,0.169145,1.047458,0.738294,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.629340,-0.385028,0.778027,0.425563,0.695890,0.168822,1.047158,0.738078,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.629340,-0.385028,0.778027,0.425563,0.695890,0.168822,1.047158,0.738078,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.628138,-0.388188,0.777834,0.425285,0.695815,0.168498,1.046859,0.737861,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.628138,-0.388188,0.777834,0.425285,0.695815,0.168498,1.046859,0.737861,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.626929,-0.391366,0.777640,0.425006,0.695740,0.168174,1.046560,0.737645,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.626929,-0.391366,0.777640,0.425006,0.695740,0.168174,1.046560,0.737645,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.625714,-0.394561,0.777446,0.424727,0.695665,0.167850,1.046261,0.737429,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.625714,-0.394561,0.777446,0.424727,0.695665,0.167850,1.046261,0.737429,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.624491,-0.397775,0.777253,0.424448,0.695591,0.167526,1.045962,0.737212,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.624491,-0.397775,0.777253,0.424448,0.695591,0.167526,1.045962,0.737212,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.623262,-0.401006,0.777059,0.424169,0.695516,0.167201,1.045664,0.736995,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.623262,-0.401006,0.777059,0.424169,0.695516,0.167201,1.045664,0.736995,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.622027,-0.404255,0.776866,0.423890,0.695442,0.166877,1.045365,0.736779,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.622027,-0.404255,0.776866,0.423890,0.695442,0.166877,1.045365,0.736779,1,0,0,0,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
