t,theta,beta,gamma,in_stance
0.603872,1.479381,-0.000000,0.000000,1
0.604871,1.482366,-0.000000,0.000000,1
0.605871,1.485572,-0.000000,0.000000,1
0.606871,1.488995,-0.000000,0.000000,1
0.607871,1.492632,-0.000000,0.000000,1
0.608870,1.496479,-0.000000,0.000000,1
0.609870,1.500533,-0.000000,0.000000,1
0.610870,1.504789,-0.000000,0.000000,1
0.611870,1.509243,-0.000000,0.000000,1
0.612870,1.513890,-0.000000,0.000000,1
0.613869,1.518726,-0.000000,0.000000,1
0.614869,1.523746,-0.000000,0.000000,1
0.615869,1.528944,-0.000000,0.000000,1
0.616869,1.534316,-0.000000,0.000000,1
0.617869,1.539855,-0.000000,0.000000,1
0.618868,1.545556,-0.000000,0.000000,1
0.619868,1.551413,-0.000000,0.000000,1
0.620868,1.557419,-0.000000,0.000000,1
0.621868,1.563569,-0.000000,0.000000,1
0.622867,1.569855,-0.000000,0.000000,1
0.623867,1.576271,-0.000000,0.000000,1
0.624867,1.582810,-0.000000,0.000000,1
0.625867,1.589465,-0.000000,0.000000,1
0.626867,1.596229,-0.000000,0.000000,1
0.627866,1.603093,-0.000000,0.000000,1
0.628866,1.610051,-0.000000,0.000000,1
0.629866,1.617094,-0.000000,0.000000,1
0.630866,1.624214,-0.000000,0.000000,1
0.631866,1.631403,-0.000000,0.000000,1
0.632865,1.638654,-0.000000,0.000000,1
0.633865,1.645956,-0.000000,0.000000,1
0.634865,1.653302,-0.000000,0.000000,1
0.635865,1.660682,-0.000000,0.000000,1
0.636864,1.668087,-0.000000,0.000000,1
0.637864,1.675509,-0.000000,0.000000,1
0.638864,1.682938,-0.000000,0.000000,1
0.639864,1.690363,-0.000000,0.000000,1
0.640864,1.697776,-0.000000,0.000000,1
0.641863,1.705167,-0.000000,0.000000,1
0.642863,1.712524,-0.000000,0.000000,1
0.643863,1.719839,-0.000000,0.000000,1
0.644863,1.727100,-0.000000,0.000000,1
0.645863,1.734296,-0.000000,0.000000,1
0.646862,1.741418,-0.000000,0.000000,1
0.647862,1.745329,-0.000000,0.000000,0
0.648862,1.745329,-0.000000,0.000000,0
0.649862,1.745329,-0.000000,0.000000,0
0.650862,1.745329,-0.000000,0.000000,0
0.651861,1.745329,-0.000000,0.000000,0
0.652861,1.745329,-0.000000,0.000000,0
0.653861,1.745329,-0.000000,0.000000,0
0.654861,1.745329,-0.000000,0.000000,0
0.655860,1.745329,-0.000000,0.000000,0
0.656860,1.745329,-0.000000,0.000000,0
0.657860,1.745329,-0.000000,0.000000,0
0.658860,1.745329,-0.000000,0.000000,0
0.659860,1.745329,-0.000000,0.000000,0
0.660859,1.745329,-0.000000,0.000000,0
0.661859,1.745329,-0.000000,0.000000,0
0.662859,1.745329,-0.000000,0.000000,0
0.663859,1.745329,-0.000000,0.000000,0
0.664859,1.745329,-0.000000,0.000000,0
0.665858,1.745329,-0.000000,0.000000,0
0.666858,1.745329,-0.000000,0.000000,0
0.667858,1.745329,-0.000000,0.000000,0
0.668858,1.745329,-0.000000,0.000000,0
0.669857,1.745329,-0.000000,0.000000,0
0.670857,1.745329,-0.000000,0.000000,0
0.671857,1.745329,-0.000000,0.000000,0
0.672857,1.745329,-0.000000,0.000000,0
0.673857,1.745329,-0.000000,0.000000,0
0.674856,1.745329,-0.000000,0.000000,0
0.675856,1.745329,-0.000000,0.000000,0
0.676856,1.745329,-0.000000,0.000000,0
0.677856,1.745329,-0.000000,0.000000,0
0.678856,1.745329,-0.000000,0.000000,0
0.679855,1.745329,-0.000000,0.000000,0
0.680855,1.745329,-0.000000,0.000000,0
0.681855,1.745329,-0.000000,0.000000,0
0.682855,1.745329,-0.000000,0.000000,0
0.683854,1.745329,-0.000000,0.000000,0
0.684854,1.745329,-0.000000,0.000000,0
0.685854,1.745329,-0.000000,0.000000,0
0.686854,1.745329,-0.000000,0.000000,0
0.687854,1.745329,-0.000000,0.000000,0
0.688853,1.745329,-0.000000,0.000000,0
0.689853,1.745329,-0.000000,0.000000,0
0.690853,1.745329,-0.000000,0.000000,0
0.691853,1.745329,-0.000000,0.000000,0
0.692853,1.745329,-0.000000,0.000000,0
0.693852,1.745329,-0.000000,0.000000,0
0.694852,1.745329,-0.000000,0.000000,0
0.695852,1.745329,-0.000000,0.000000,0
0.696852,1.745329,-0.000000,0.000000,0
0.697852,1.745329,-0.000000,0.000000,0
0.698851,1.745329,-0.000000,0.000000,0
0.699851,1.745329,-0.000000,0.000000,0
0.700851,1.745329,-0.000000,0.000000,0
0.701851,1.745329,-0.000000,0.000000,0
0.702850,1.745329,-0.000000,0.000000,0
0.703850,1.745329,-0.000000,0.000000,0
0.704850,1.745329,-0.000000,0.000000,0
0.705850,1.745329,-0.000000,0.000000,0
0.706850,1.745329,-0.000000,0.000000,0
0.707849,1.745329,-0.000000,0.000000,0
0.708849,1.745329,-0.000000,0.000000,0
0.709849,1.745329,-0.000000,0.000000,0
0.710849,1.745329,-0.000000,0.000000,0
0.711849,1.745329,-0.000000,0.000000,0
0.712848,1.745329,-0.000000,0.000000,0
0.713848,1.745329,-0.000000,0.000000,0
0.714848,1.745329,-0.000000,0.000000,0
0.715848,1.745329,-0.000000,0.000000,0
0.716847,1.745329,-0.000000,0.000000,0
0.717847,1.745329,-0.000000,0.000000,0
0.718847,1.745329,-0.000000,0.000000,0
0.719847,1.745329,-0.000000,0.000000,0
0.720847,1.745329,-0.000000,0.000000,0
0.721846,1.745329,-0.000000,0.000000,0
0.722846,1.745329,-0.000000,0.000000,0
0.723846,1.745329,-0.000000,0.000000,0
0.724846,1.745329,-0.000000,0.000000,0
0.725846,1.745329,-0.000000,0.000000,0
0.726845,1.745329,-0.000000,0.000000,0
0.727845,1.745329,-0.000000,0.000000,0
0.728845,1.745329,-0.000000,0.000000,0
0.729845,1.745329,-0.000000,0.000000,0
0.730844,1.745329,-0.000000,0.000000,0
0.731844,1.745329,-0.000000,0.000000,0
0.732844,1.745329,-0.000000,0.000000,0
0.733844,1.745329,-0.000000,0.000000,0
0.734844,1.745329,-0.000000,0.000000,0
0.735843,1.745329,-0.000000,0.000000,0
0.736843,1.745329,-0.000000,0.000000,0
0.737843,1.745329,-0.000000,0.000000,0
0.738843,1.745329,-0.000000,0.000000,0
0.739843,1.745329,-0.000000,0.000000,0
0.740842,1.745329,-0.000000,0.000000,0
0.741842,1.745329,-0.000000,0.000000,0
0.742842,1.745329,-0.000000,0.000000,0
0.743842,1.745329,-0.000000,0.000000,0
0.744842,1.745329,-0.000000,0.000000,0
0.745841,1.745329,-0.000000,0.000000,0
0.746841,1.745329,-0.000000,0.000000,0
0.747841,1.745329,-0.000000,0.000000,0
0.748841,1.745329,-0.000000,0.000000,0
0.749840,1.745329,-0.000000,0.000000,0
0.750840,1.745329,-0.000000,0.000000,0
0.751840,1.745329,-0.000000,0.000000,0
0.752840,1.745329,-0.000000,0.000000,0
0.753840,1.745329,-0.000000,0.000000,0
0.754839,1.745329,-0.000000,0.000000,0
0.755839,1.745329,-0.000000,0.000000,0
0.756839,1.745329,-0.000000,0.000000,0
0.757839,1.745329,-0.000000,0.000000,0
0.758839,1.745329,-0.000000,0.000000,0
0.759838,1.745329,-0.000000,0.000000,0
0.760838,1.745329,-0.000000,0.000000,0
0.761838,1.745329,-0.000000,0.000000,0
0.762838,1.745329,-0.000000,0.000000,0
0.763837,1.745329,-0.000000,0.000000,0
0.764837,1.745329,-0.000000,0.000000,0
0.765837,1.745329,-0.000000,0.000000,0
0.766837,1.745329,-0.000000,0.000000,0
0.767837,1.745329,-0.000000,0.000000,0
0.768836,1.745329,-0.000000,0.000000,0
0.769836,1.745329,-0.000000,0.000000,0
0.770836,1.745329,-0.000000,0.000000,0
0.771836,1.745329,-0.000000,0.000000,0
0.772836,1.745329,-0.000000,0.000000,0
0.773835,1.745329,-0.000000,0.000000,0
0.774835,1.745329,-0.000000,0.000000,0
0.775835,1.745329,-0.000000,0.000000,0
0.776835,1.745329,-0.000000,0.000000,0
0.777834,1.745329,-0.000000,0.000000,0
0.778834,1.745329,-0.000000,0.000000,0
0.779834,1.745329,-0.000000,0.000000,0
0.780834,1.745329,-0.000000,0.000000,0
0.781834,1.745329,-0.000000,0.000000,0
0.782833,1.745329,-0.000000,0.000000,0
0.783833,1.745329,-0.000000,0.000000,0
0.784833,1.745329,-0.000000,0.000000,0
0.785833,1.745329,-0.000000,0.000000,0
0.786833,1.745329,-0.000000,0.000000,0
0.787832,1.745329,-0.000000,0.000000,0
0.788832,1.745329,-0.000000,0.000000,0
0.789832,1.745329,-0.000000,0.000000,0
0.790832,1.745329,-0.000000,0.000000,0
0.791832,1.745329,-0.000000,0.000000,0
0.792831,1.745329,-0.000000,0.000000,0
0.793831,1.745329,-0.000000,0.000000,0
0.794831,1.745329,-0.000000,0.000000,0
0.795831,1.745329,-0.000000,0.000000,0
0.796830,1.745329,-0.000000,0.000000,0
0.797830,1.745329,-0.000000,0.000000,0
0.798830,1.745329,-0.000000,0.000000,0
0.799830,1.745329,-0.000000,0.000000,0
0.800830,1.745329,-0.000000,0.000000,0
0.801829,1.745329,-0.000000,0.000000,0
0.802829,1.745329,-0.000000,0.000000,0
0.803829,1.745329,-0.000000,0.000000,1
0.804829,1.738254,-0.000000,0.000000,1
0.805829,1.731098,-0.000000,0.000000,1
0.806828,1.723871,-0.000000,0.000000,1
0.807828,1.716585,-0.000000,0.000000,1
0.808828,1.709250,-0.000000,0.000000,1
0.809828,1.701876,-0.000000,0.000000,1
0.810827,1.694475,-0.000000,0.000000,1
0.811827,1.687055,-0.000000,0.000000,1
0.812827,1.679627,-0.000000,0.000000,1
0.813827,1.672200,-0.000000,0.000000,1
0.814827,1.664784,-0.000000,0.000000,1
0.815826,1.657389,-0.000000,0.000000,1
0.816826,1.650023,-0.000000,0.000000,1
0.817826,1.642696,-0.000000,0.000000,1
0.818826,1.635415,-0.000000,0.000000,1
0.819826,1.628191,-0.000000,0.000000,1
0.820825,1.621032,-0.000000,0.000000,1
0.821825,1.613945,-0.000000,0.000000,1
0.822825,1.606939,-0.000000,0.000000,1
0.823825,1.600022,-0.000000,0.000000,1
0.824824,1.593202,-0.000000,0.000000,1
0.825824,1.586486,-0.000000,0.000000,1
0.826824,1.579881,-0.000000,0.000000,1
0.827824,1.573396,-0.000000,0.000000,1
0.828824,1.567037,-0.000000,0.000000,1
0.829823,1.560811,-0.000000,0.000000,1
0.830823,1.554724,-0.000000,0.000000,1
0.831823,1.548784,-0.000000,0.000000,1
0.832823,1.542995,-0.000000,0.000000,1
0.833823,1.537366,-0.000000,0.000000,1
0.834822,1.531901,-0.000000,0.000000,1
0.835822,1.526606,-0.000000,0.000000,1
0.836822,1.521486,-0.000000,0.000000,1
0.837822,1.516548,-0.000000,0.000000,1
0.838822,1.511795,-0.000000,0.000000,1
0.839821,1.507234,-0.000000,0.000000,1
0.840821,1.502868,-0.000000,0.000000,1
0.841821,1.498701,-0.000000,0.000000,1
0.842821,1.494739,-0.000000,0.000000,1
0.843820,1.490985,-0.000000,0.000000,1
0.844820,1.487443,-0.000000,0.000000,1
0.845820,1.484116,-0.000000,0.000000,1
0.846820,1.481009,-0.000000,0.000000,1
0.847820,1.478122,-0.000000,0.000000,1
0.848819,1.475461,-0.000000,0.000000,1
0.849819,1.473027,-0.000000,0.000000,1
0.850819,1.470823,-0.000000,0.000000,1
0.851819,1.468850,-0.000000,0.000000,1
0.852819,1.467112,-0.000000,0.000000,1
0.853818,1.465609,-0.000000,0.000000,1
0.854818,1.464343,-0.000000,0.000000,1
0.855818,1.463316,-0.000000,0.000000,1
0.856818,1.462527,-0.000000,0.000000,1
0.857817,1.461979,-0.000000,0.000000,1
0.858817,1.461671,-0.000000,0.000000,1
0.859817,1.461605,-0.000000,0.000000,1
0.860817,1.461779,-0.000000,0.000000,1
0.861817,1.462194,-0.000000,0.000000,1
0.862816,1.462849,-0.000000,0.000000,1
0.863816,1.463744,-0.000000,0.000000,1
0.864816,1.464878,-0.000000,0.000000,1
0.865816,1.466250,-0.000000,0.000000,1
0.866816,1.467858,-0.000000,0.000000,1
0.867815,1.469701,-0.000000,0.000000,1
0.868815,1.471777,-0.000000,0.000000,1
0.869815,1.474084,-0.000000,0.000000,1
0.870815,1.476619,-0.000000,0.000000,1
0.871814,1.479381,-0.000000,0.000000,1
0.872814,1.482366,-0.000000,0.000000,1
0.873814,1.485572,-0.000000,0.000000,1
0.874814,1.488995,-0.000000,0.000000,1
0.875814,1.492632,-0.000000,0.000000,1
0.876813,1.496479,-0.000000,0.000000,1
0.877813,1.500533,-0.000000,0.000000,1
0.878813,1.504789,-0.000000,0.000000,1
0.879813,1.509243,-0.000000,0.000000,1
0.880813,1.513890,-0.000000,0.000000,1
0.881812,1.518726,-0.000000,0.000000,1
0.882812,1.523746,-0.000000,0.000000,1
0.883812,1.528944,-0.000000,0.000000,1
0.884812,1.534316,-0.000000,0.000000,1
0.885812,1.539855,-0.000000,0.000000,1
0.886811,1.545556,-0.000000,0.000000,1
0.887811,1.551413,-0.000000,0.000000,1
0.888811,1.557419,-0.000000,0.000000,1
0.889811,1.563569,-0.000000,0.000000,1
0.890810,1.569855,-0.000000,0.000000,1
0.891810,1.576271,-0.000000,0.000000,1
0.892810,1.582810,-0.000000,0.000000,1
0.893810,1.589465,-0.000000,0.000000,1
0.894810,1.596229,-0.000000,0.000000,1
0.895809,1.603093,-0.000000,0.000000,1
0.896809,1.610051,-0.000000,0.000000,1
0.897809,1.617094,-0.000000,0.000000,1
0.898809,1.624214,-0.000000,0.000000,1
0.899809,1.631403,-0.000000,0.000000,1
0.900808,1.638654,-0.000000,0.000000,1
0.901808,1.645956,-0.000000,0.000000,1
0.902808,1.653302,-0.000000,0.000000,1
0.903808,1.660682,-0.000000,0.000000,1
0.904807,1.668087,-0.000000,0.000000,1
0.905807,1.675509,-0.000000,0.000000,1
0.906807,1.682938,-0.000000,0.000000,1
0.907807,1.690363,-0.000000,0.000000,1
0.908807,1.697776,-0.000000,0.000000,1
0.909806,1.705167,-0.000000,0.000000,1
0.910806,1.712524,-0.000000,0.000000,1
0.911806,1.719839,-0.000000,0.000000,1
0.912806,1.727100,-0.000000,0.000000,1
0.913806,1.734296,-0.000000,0.000000,1
0.914805,1.741418,-0.000000,0.000000,1
0.915805,1.745329,-0.000000,0.000000,0
0.916805,1.745329,-0.000000,0.000000,0
0.917805,1.745329,-0.000000,0.000000,0
0.918804,1.745329,-0.000000,0.000000,0
0.919804,1.745329,-0.000000,0.000000,0
0.920804,1.745329,-0.000000,0.000000,0
0.921804,1.745329,-0.000000,0.000000,0
0.922804,1.745329,-0.000000,0.000000,0
0.923803,1.745329,-0.000000,0.000000,0
0.924803,1.745329,-0.000000,0.000000,0
0.925803,1.745329,-0.000000,0.000000,0
0.926803,1.745329,-0.000000,0.000000,0
0.927803,1.745329,-0.000000,0.000000,0
0.928802,1.745329,-0.000000,0.000000,0
0.929802,1.745329,-0.000000,0.000000,0
0.930802,1.745329,-0.000000,0.000000,0
0.931802,1.745329,-0.000000,0.000000,0
0.932802,1.745329,-0.000000,0.000000,0
0.933801,1.745329,-0.000000,0.000000,0
0.934801,1.745329,-0.000000,0.000000,0
0.935801,1.745329,-0.000000,0.000000,0
0.936801,1.745329,-0.000000,0.000000,0
0.937800,1.745329,-0.000000,0.000000,0
0.938800,1.745329,-0.000000,0.000000,0
0.939800,1.745329,-0.000000,0.000000,0
0.940800,1.745329,-0.000000,0.000000,0
0.941800,1.745329,-0.000000,0.000000,0
0.942799,1.745329,-0.000000,0.000000,0
0.943799,1.745329,-0.000000,0.000000,0
0.944799,1.745329,-0.000000,0.000000,0
0.945799,1.745329,-0.000000,0.000000,0
0.946799,1.745329,-0.000000,0.000000,0
0.947798,1.745329,-0.000000,0.000000,0
0.948798,1.745329,-0.000000,0.000000,0
0.949798,1.745329,-0.000000,0.000000,0
0.950798,1.745329,-0.000000,0.000000,0
0.951797,1.745329,-0.000000,0.000000,0
0.952797,1.745329,-0.000000,0.000000,0
0.953797,1.745329,-0.000000,0.000000,0
0.954797,1.745329,-0.000000,0.000000,0
0.955797,1.745329,-0.000000,0.000000,0
0.956796,1.745329,-0.000000,0.000000,0
0.957796,1.745329,-0.000000,0.000000,0
0.958796,1.745329,-0.000000,0.000000,0
0.959796,1.745329,-0.000000,0.000000,0
0.960796,1.745329,-0.000000,0.000000,0
0.961795,1.745329,-0.000000,0.000000,0
0.962795,1.745329,-0.000000,0.000000,0
0.963795,1.745329,-0.000000,0.000000,0
0.964795,1.745329,-0.000000,0.000000,0
0.965794,1.745329,-0.000000,0.000000,0
0.966794,1.745329,-0.000000,0.000000,0
0.967794,1.745329,-0.000000,0.000000,0
0.968794,1.745329,-0.000000,0.000000,0
0.969794,1.745329,-0.000000,0.000000,0
0.970793,1.745329,-0.000000,0.000000,0
0.971793,1.745329,-0.000000,0.000000,0
0.972793,1.745329,-0.000000,0.000000,0
0.973793,1.745329,-0.000000,0.000000,0
0.974793,1.745329,-0.000000,0.000000,0
0.975792,1.745329,-0.000000,0.000000,0
0.976792,1.745329,-0.000000,0.000000,0
0.977792,1.745329,-0.000000,0.000000,0
0.978792,1.745329,-0.000000,0.000000,0
0.979792,1.745329,-0.000000,0.000000,0
0.980791,1.745329,-0.000000,0.000000,0
0.981791,1.745329,-0.000000,0.000000,0
0.982791,1.745329,-0.000000,0.000000,0
0.983791,1.745329,-0.000000,0.000000,0
0.984790,1.745329,-0.000000,0.000000,0
0.985790,1.745329,-0.000000,0.000000,0
0.986790,1.745329,-0.000000,0.000000,0
0.987790,1.745329,-0.000000,0.000000,0
0.988790,1.745329,-0.000000,0.000000,0
0.989789,1.745329,-0.000000,0.000000,0
0.990789,1.745329,-0.000000,0.000000,0
0.991789,1.745329,-0.000000,0.000000,0
0.992789,1.745329,-0.000000,0.000000,0
0.993789,1.745329,-0.000000,0.000000,0
0.994788,1.745329,-0.000000,0.000000,0
0.995788,1.745329,-0.000000,0.000000,0
0.996788,1.745329,-0.000000,0.000000,0
0.997788,1.745329,-0.000000,0.000000,0
0.998787,1.745329,-0.000000,0.000000,0
0.999787,1.745329,-0.000000,0.000000,0
1.000787,1.745329,-0.000000,0.000000,0
1.001787,1.745329,-0.000000,0.000000,0
1.002787,1.745329,-0.000000,0.000000,0
1.003786,1.745329,-0.000000,0.000000,0
1.004786,1.745329,-0.000000,0.000000,0
1.005786,1.745329,-0.000000,0.000000,0
1.006786,1.745329,-0.000000,0.000000,0
1.007786,1.745329,-0.000000,0.000000,0
1.008785,1.745329,-0.000000,0.000000,0
1.009785,1.745329,-0.000000,0.000000,0
1.010785,1.745329,-0.000000,0.000000,0
1.011785,1.745329,-0.000000,0.000000,0
1.012784,1.745329,-0.000000,0.000000,0
1.013784,1.745329,-0.000000,0.000000,0
1.014784,1.745329,-0.000000,0.000000,0
1.015784,1.745329,-0.000000,0.000000,0
1.016784,1.745329,-0.000000,0.000000,0
1.017783,1.745329,-0.000000,0.000000,0
1.018783,1.745329,-0.000000,0.000000,0
1.019783,1.745329,-0.000000,0.000000,0
1.020783,1.745329,-0.000000,0.000000,0
1.021783,1.745329,-0.000000,0.000000,0
1.022782,1.745329,-0.000000,0.000000,0
1.023782,1.745329,-0.000000,0.000000,0
1.024782,1.745329,-0.000000,0.000000,0
1.025782,1.745329,-0.000000,0.000000,0
1.026782,1.745329,-0.000000,0.000000,0
1.027781,1.745329,-0.000000,0.000000,0
1.028781,1.745329,-0.000000,0.000000,0
1.029781,1.745329,-0.000000,0.000000,0
1.030781,1.745329,-0.000000,0.000000,0
1.031780,1.745329,-0.000000,0.000000,0
1.032780,1.745329,-0.000000,0.000000,0
1.033780,1.745329,-0.000000,0.000000,0
1.034780,1.745329,-0.000000,0.000000,0
1.035780,1.745329,-0.000000,0.000000,0
1.036779,1.745329,-0.000000,0.000000,0
1.037779,1.745329,-0.000000,0.000000,0
1.038779,1.745329,-0.000000,0.000000,0
1.039779,1.745329,-0.000000,0.000000,0
1.040779,1.745329,-0.000000,0.000000,0
1.041778,1.745329,-0.000000,0.000000,0
1.042778,1.745329,-0.000000,0.000000,0
1.043778,1.745329,-0.000000,0.000000,0
1.044778,1.745329,-0.000000,0.000000,0
1.045777,1.745329,-0.000000,0.000000,0
1.046777,1.745329,-0.000000,0.000000,0
1.047777,1.745329,-0.000000,0.000000,0
1.048777,1.745329,-0.000000,0.000000,0
1.049777,1.745329,-0.000000,0.000000,0
1.050776,1.745329,-0.000000,0.000000,0
1.051776,1.745329,-0.000000,0.000000,0
1.052776,1.745329,-0.000000,0.000000,0
1.053776,1.745329,-0.000000,0.000000,0
1.054776,1.745329,-0.000000,0.000000,0
1.055775,1.745329,-0.000000,0.000000,0
1.056775,1.745329,-0.000000,0.000000,0
1.057775,1.745329,-0.000000,0.000000,0
1.058775,1.745329,-0.000000,0.000000,0
1.059774,1.745329,-0.000000,0.000000,0
1.060774,1.745329,-0.000000,0.000000,0
1.061774,1.745329,-0.000000,0.000000,0
1.062774,1.745329,-0.000000,0.000000,0
1.063774,1.745329,-0.000000,0.000000,0
1.064773,1.745329,-0.000000,0.000000,0
1.065773,1.745329,-0.000000,0.000000,0
1.066773,1.745329,-0.000000,0.000000,0
1.067773,1.745329,-0.000000,0.000000,0
1.068773,1.745329,-0.000000,0.000000,0
1.069772,1.745329,-0.000000,0.000000,0
1.070772,1.745329,-0.000000,0.000000,0
1.071772,1.745329,-0.000000,0.000000,1
1.072772,1.738254,-0.000000,0.000000,1
1.073772,1.731098,-0.000000,0.000000,1
1.074771,1.723871,-0.000000,0.000000,1
1.075771,1.716585,-0.000000,0.000000,1
1.076771,1.709250,-0.000000,0.000000,1
1.077771,1.701876,-0.000000,0.000000,1
1.078770,1.694475,-0.000000,0.000000,1
1.079770,1.687055,-0.000000,0.000000,1
1.080770,1.679627,-0.000000,0.000000,1
1.081770,1.672200,-0.000000,0.000000,1
1.082770,1.664784,-0.000000,0.000000,1
1.083769,1.657389,-0.000000,0.000000,1
1.084769,1.650023,-0.000000,0.000000,1
1.085769,1.642696,-0.000000,0.000000,1
1.086769,1.635415,-0.000000,0.000000,1
1.087769,1.628191,-0.000000,0.000000,1
1.088768,1.621032,-0.000000,0.000000,1
1.089768,1.613945,-0.000000,0.000000,1
1.090768,1.606939,-0.000000,0.000000,1
1.091768,1.600022,-0.000000,0.000000,1
1.092767,1.593202,-0.000000,0.000000,1
1.093767,1.586486,-0.000000,0.000000,1
1.094767,1.579881,-0.000000,0.000000,1
1.095767,1.573396,-0.000000,0.000000,1
1.096767,1.567037,-0.000000,0.000000,1
1.097766,1.560811,-0.000000,0.000000,1
1.098766,1.554724,-0.000000,0.000000,1
1.099766,1.548784,-0.000000,0.000000,1
1.100766,1.542995,-0.000000,0.000000,1
1.101766,1.537366,-0.000000,0.000000,1
1.102765,1.531901,-0.000000,0.000000,1
1.103765,1.526606,-0.000000,0.000000,1
1.104765,1.521486,-0.000000,0.000000,1
1.105765,1.516548,-0.000000,0.000000,1
1.106764,1.511795,-0.000000,0.000000,1
1.107764,1.507234,-0.000000,0.000000,1
1.108764,1.502868,-0.000000,0.000000,1
1.109764,1.498701,-0.000000,0.000000,1
1.110764,1.494739,-0.000000,0.000000,1
1.111763,1.490985,-0.000000,0.000000,1
1.112763,1.487443,-0.000000,0.000000,1
1.113763,1.484116,-0.000000,0.000000,1
1.114763,1.481009,-0.000000,0.000000,1
1.115763,1.478122,-0.000000,0.000000,1
1.116762,1.475461,-0.000000,0.000000,1
1.117762,1.473027,-0.000000,0.000000,1
1.118762,1.470823,-0.000000,0.000000,1
1.119762,1.468850,-0.000000,0.000000,1
1.120762,1.467112,-0.000000,0.000000,1
1.121761,1.465609,-0.000000,0.000000,1
1.122761,1.464343,-0.000000,0.000000,1
1.123761,1.463316,-0.000000,0.000000,1
1.124761,1.462527,-0.000000,0.000000,1
1.125760,1.461979,-0.000000,0.000000,1
1.126760,1.461671,-0.000000,0.000000,1
1.127760,1.461605,-0.000000,0.000000,1
1.128760,1.461779,-0.000000,0.000000,1
1.129760,1.462194,-0.000000,0.000000,1
1.130759,1.462849,-0.000000,0.000000,1
1.131759,1.463744,-0.000000,0.000000,1
1.132759,1.464878,-0.000000,0.000000,1
1.133759,1.466250,-0.000000,0.000000,1
1.134759,1.467858,-0.000000,0.000000,1
1.135758,1.469701,-0.000000,0.000000,1
1.136758,1.471777,-0.000000,0.000000,1
1.137758,1.474084,-0.000000,0.000000,1
1.138758,1.476619,-0.000000,0.000000,1
1.139757,1.479381,-0.000000,0.000000,1
1.140757,1.482366,-0.000000,0.000000,1
1.141757,1.485572,-0.000000,0.000000,1
1.142757,1.488995,-0.000000,0.000000,1
1.143757,1.492632,-0.000000,0.000000,1
1.144756,1.496479,-0.000000,0.000000,1
1.145756,1.500533,-0.000000,0.000000,1
1.146756,1.504789,-0.000000,0.000000,1
1.147756,1.509243,-0.000000,0.000000,1
1.148756,1.513890,-0.000000,0.000000,1
1.149755,1.518726,-0.000000,0.000000,1
1.150755,1.523746,-0.000000,0.000000,1
1.151755,1.528944,-0.000000,0.000000,1
1.152755,1.534316,-0.000000,0.000000,1
