Time,cmd_seq,cmd_sec,cmd_nsec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_nsec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_nsec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_nsec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_nsec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_sec,sim_nsec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,sim_contact_state_a,sim_contact_state_b,sim_contact_state_c,sim_contact_state_d,power_seq,power_sec,power_nsec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11,dst_lf,dst_rf,dst_rr,dst_lr,camera_dist,camera_yaw
20.782,13833,20,780000000,1.73202,0.357892,0,0,1.64359,0.226017,0,0,1.58777,-0.00866676,0,0,1.53868,-0.513482,0,0,20780,20,780999999,1.66893,0.366286,0.17792,0.741516,-6.74473,3.62484,1.65212,0.231582,-0.166046,-0.572172,0.558093,-0.267884,1.53988,-0.00889339,-0.522224,-0.459626,-3.37577,5.1348,1.48565,-0.473022,-5.1485,0.907239,0.595571,-0.456114,20780,20,780999999,-0.0154404,-0.0145514,0.000252578,0.999775,0.174295,0.234004,0.000877144,0.771176,-1.08451,10.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,780999999,1.17193,0.00906731,0.24399,-0.0154404,-0.0145514,0.000252578,0.999775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.783,13834,20,782000000,1.73233,0.358254,0,0,1.6434,0.225641,0,0,1.58778,-0.00906689,0,0,1.54154,-0.514915,0,0,20781,20,782000000,1.66921,0.366746,0.179869,0.741605,-6.75446,3.67828,1.65192,0.231213,-0.169318,-0.569428,0.545415,-0.323196,1.53991,-0.00938472,-0.522027,-0.460642,-3.40256,5.10741,1.48866,-0.475108,-5.09831,0.926137,0.197854,-0.314093,20781,20,782000000,-0.0153525,-0.0144333,0.000252337,0.999778,0.176021,0.236221,0.000604439,1.02065,-0.799463,9.56894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,782000000,1.1721,0.00902428,0.24398,-0.0153525,-0.0144333,0.000252337,0.999778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.785,13835,20,782000000,1.73264,0.358615,0,0,1.64321,0.225265,0,0,1.58779,-0.00946702,0,0,1.54438,-0.516316,0,0,20782,20,783000000,1.6695,0.367205,0.175483,0.742008,-6.76257,3.61079,1.65172,0.230843,-0.164739,-0.574983,0.552229,-0.261726,1.53995,-0.0098746,-0.525257,-0.454487,-3.34963,5.13755,1.49172,-0.477172,-5.12748,0.99851,0.710378,-0.530613,20782,20,783000000,-0.015263,-0.0143131,0.000252192,0.999781,0.179057,0.240303,0.000814566,0.874433,-0.984422,9.85138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,783999999,1.17246,0.00893639,0.24396,-0.0151728,-0.0141922,0.000251891,0.999784,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.785,13836,20,783000000,1.73294,0.358977,0,0,1.64302,0.224889,0,0,1.5878,-0.00986716,0,0,1.54722,-0.517686,0,0,20783,20,783999999,1.66978,0.367666,0.178444,0.743165,-6.77893,3.60208,1.65152,0.230472,-0.171118,-0.571215,0.561922,-0.267758,1.53998,-0.0103659,-0.524488,-0.458173,-3.34053,5.14997,1.49475,-0.4792,-5.05271,0.997057,0.656052,-0.486027,20783,20,783999999,-0.0151728,-0.0141922,0.000251891,0.999784,0.180599,0.241766,0.000502789,1.08062,-0.74056,9.46685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,785000000,1.17264,0.00889174,0.24395,-0.0150815,-0.0140704,0.000251577,0.999787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.786,13837,20,785000000,1.73325,0.359338,0,0,1.64283,0.224513,0,0,1.58781,-0.0102673,0,0,1.55004,-0.519023,0,0,20784,20,785000000,1.67006,0.368128,0.178916,0.744945,-6.79586,3.53192,1.65132,0.2301,-0.173714,-0.570056,0.582099,-0.21848,1.54002,-0.0108585,-0.525228,-0.459831,-3.29197,5.19425,1.49775,-0.481193,-4.99325,1.00789,1.00139,-0.5957,20784,20,785000000,-0.0150815,-0.0140704,0.000251577,0.999787,0.182603,0.243751,0.000479108,1.04939,-0.771445,9.52185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,785000000,1.17264,0.00889174,0.24395,-0.0150815,-0.0140704,0.000251577,0.999787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.788,13838,20,785000000,1.73356,0.3597,0,0,1.64264,0.224136,0,0,1.58781,-0.0106675,0,0,1.55284,-0.520328,0,0,20785,20,786000000,1.67034,0.368593,0.183335,0.747028,-6.80564,3.64175,1.65113,0.229728,-0.180626,-0.563111,0.559634,-0.332368,1.54004,-0.0113538,-0.524045,-0.46671,-3.35735,5.14268,1.50067,-0.48314,-4.86874,0.975395,0.111573,-0.221339,20785,20,786000000,-0.0149897,-0.0139482,0.000251154,0.99979,0.183769,0.244376,0.000255177,1.16644,-0.615598,9.28677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,786999999,1.173,0.00880101,0.243928,-0.014896,-0.0138235,0.000251029,0.999793,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.788,13839,20,786000000,1.73387,0.360061,0,0,1.64245,0.22376,0,0,1.58782,-0.0110676,0,0,1.55564,-0.521601,0,0,20786,20,786999999,1.67063,0.369055,0.175359,0.747812,-6.80747,3.57308,1.65093,0.229357,-0.170025,-0.572223,0.556385,-0.264921,1.54008,-0.011847,-0.529386,-0.457013,-3.30035,5.16684,1.50366,-0.485066,-4.92176,1.06967,0.647319,-0.48259,20786,20,786999999,-0.014896,-0.0138235,0.000251029,0.999793,0.187463,0.249416,0.000872797,0.814869,-1.0553,9.94868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,786999999,1.173,0.00880101,0.243928,-0.014896,-0.0138235,0.000251029,0.999793,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.789,13840,20,788000000,1.73417,0.360422,0,0,1.64227,0.223383,0,0,1.58783,-0.0114678,0,0,1.55842,-0.522843,0,0,20787,20,788000000,1.67092,0.369517,0.177333,0.748245,-6.81742,3.62555,1.65073,0.228985,-0.173509,-0.569357,0.544052,-0.320197,1.54012,-0.0123409,-0.529149,-0.45867,-3.32695,5.14077,1.50663,-0.486956,-4.86125,1.08003,0.259296,-0.319672,20787,20,788000000,-0.0148014,-0.0136977,0.000250787,0.999797,0.189253,0.251521,0.000646931,1.03729,-0.794322,9.52444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,788000000,1.17319,0.00875475,0.243917,-0.0148014,-0.0136977,0.000250787,0.999797,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.791,13841,20,788000000,1.73448,0.360783,0,0,1.64208,0.223007,0,0,1.58784,-0.011868,0,0,1.56118,-0.524054,0,0,20788,20,789000000,1.6712,0.369978,0.17291,0.749068,-6.82524,3.55669,1.65053,0.228614,-0.169179,-0.574709,0.5517,-0.259107,1.54016,-0.0128337,-0.532194,-0.453247,-3.27373,5.17207,1.50965,-0.488823,-4.87928,1.14634,0.729984,-0.538886,20788,20,789000000,-0.0147053,-0.0135699,0.000250653,0.9998,0.192348,0.255492,0.000878407,0.890802,-0.984186,9.81351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,789999999,1.17355,0.00866038,0.243894,-0.0146084,-0.0134414,0.000250377,0.999803,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.791,13842,20,789000000,1.73479,0.361145,0,0,1.64189,0.22263,0,0,1.58785,-0.0122682,0,0,1.56393,-0.525233,0,0,20789,20,789999999,1.67149,0.370441,0.175777,0.75015,-6.8414,3.5476,1.65033,0.228241,-0.17494,-0.570865,0.560453,-0.265176,1.54019,-0.0133278,-0.531432,-0.456861,-3.26418,5.18443,1.51262,-0.490652,-4.80101,1.14162,0.671391,-0.491875,20789,20,789999999,-0.0146084,-0.0134414,0.000250377,0.999803,0.194005,0.257077,0.000597717,1.07925,-0.752444,9.44889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,789999999,1.17355,0.00866038,0.243894,-0.0146084,-0.0134414,0.000250377,0.999803,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.792,13843,20,791000000,1.7351,0.361506,0,0,1.64171,0.222254,0,0,1.58786,-0.0126684,0,0,1.56667,-0.52638,0,0,20790,20,791000000,1.67178,0.370905,0.176167,0.751813,-6.85794,3.47702,1.65013,0.227867,-0.17702,-0.569514,0.580025,-0.216283,1.54023,-0.0138231,-0.532109,-0.458426,-3.2151,5.22843,1.51556,-0.492447,-4.73865,1.14986,0.988752,-0.609786,20790,20,791000000,-0.0145104,-0.0133118,0.000250097,0.999806,0.19612,0.259199,0.000589158,1.04474,-0.785276,9.50682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,791000000,1.17374,0.00861244,0.243883,-0.0145104,-0.0133118,0.000250097,0.999806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
20.794,13844,20,791000000,1.73541,0.361866,0,0,1.64152,0.221877,0,0,1.58788,-0.0130686,0,0,1.56939,-0.527497,0,0,20791,20,792000000,1.67207,0.371372,0.180504,0.753485,-6.86795,3.58734,1.64994,0.227495,-0.183078,-0.562393,0.555683,-0.330157,1.54026,-0.0143209,-0.530954,-0.464782,-3.28038,5.17631,1.51843,-0.494197,-4.61575,1.11562,0.152372,-0.216588,20791,20,792000000,-0.0144117,-0.0131817,0.000249716,0.999809,0.197421,0.260081,0.000383911,1.15024,-0.63472,9.28041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,792999999,1.17411,0.00851506,0.243859,-0.0143112,-0.0130492,0.000249624,0.999812,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
