C.x,C.y,C.z,v.x,v.y,v.z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_orien_w,imu_orien_x,imu_orien_y,imu_orien_z,state_theta_a,state_beta_a,state_theta_b,state_beta_b_original_define,state_beta_b,state_theta_c,state_beta_c_original_define,state_beta_c,state_theta_d,state_beta_d
-1.0137,2.00639,0.116585,-0.028039005,0.001153872,0.005660729,0.006522686,0.001807772,-0.003829988,3.37E-07,9.58E-05,-1.80E-05,1,1.38E-07,2.50E-05,-9.45E-06,0.344974973,-0.194005,0.387484973,-0.312093,0.312093,0.387482473,0.3120975,-0.3120975,0.344970973,0.194009
-1.01384,2.0064,0.11661,-0.028029405,0.001125559,0.005604581,0.001921663,-0.005660994,-0.011229987,3.37E-07,0.000127336,-1.82E-05,1,1.39E-07,2.53E-05,-9.49E-06,0.345267973,-0.195177,0.388034973,-0.313979,0.313979,0.388032473,0.3139825,-0.3139825,0.345263973,0.195181
-1.01398,2.0064,0.116635,-0.028026805,0.001090877,0.005542601,0.000510702,-0.006937061,-0.012389987,3.37E-07,0.000144185,-1.88E-05,1,1.40E-07,2.57E-05,-9.54E-06,0.345560473,-0.1963495,0.388585473,-0.3158645,0.3158645,0.388582973,0.315868,-0.315868,0.345557473,0.1963535
-1.01412,2.00641,0.116659,-0.028028406,0.001057124,0.005479049,-0.000306075,-0.006750197,-0.012699987,3.37E-07,0.000154796,-1.95E-05,1,1.41E-07,2.61E-05,-9.59E-06,0.345853473,-0.1975215,0.389135473,-0.3177505,0.3177505,0.389132973,0.317754,-0.317754,0.345850473,0.1975255
-1.01426,2.00642,0.116683,-0.028032506,0.001025311,0.005414936,-0.000829959,-0.006360864,-0.012819986,3.37E-07,0.00016195,-2.03E-05,1,1.42E-07,2.65E-05,-9.64E-06,0.346145973,-0.198694,0.389684973,-0.319636,0.319636,0.389682473,0.3196395,-0.3196395,0.346143473,0.1986975
-1.0144,2.00642,0.116707,-0.028038407,0.000995278,0.005350513,-0.001173466,-0.0060067,-0.012879986,3.37E-07,0.000166822,-2.10E-05,1,1.42E-07,2.69E-05,-9.69E-06,0.346438973,-0.199866,0.390234973,-0.321522,0.321522,0.390232973,0.321525,-0.321525,0.346436473,0.1998695
-1.01454,2.00642,0.116731,-0.028045407,0.000966676,0.005285879,-0.001397043,-0.005719786,-0.012919985,3.37E-07,0.00017008,-2.17E-05,1,1.43E-07,2.73E-05,-9.74E-06,0.346731973,-0.201038,0.390784473,-0.3234075,0.3234075,0.390782473,0.3234105,-0.3234105,0.346729473,0.2010415
-1.01468,2.00643,0.116754,-0.028053108,0.000939204,0.005221074,-0.001539659,-0.005493853,-0.012949985,3.37E-07,0.000172168,-2.24E-05,1,1.44E-07,2.77E-05,-9.80E-06,0.347024473,-0.2022105,0.391334473,-0.3252935,0.3252935,0.391332473,0.3252965,-0.3252965,0.347022473,0.2022135
-1.01482,2.00643,0.116777,-0.028061208,0.000912613,0.005156149,-0.001628033,-0.005317509,-0.012979984,3.37E-07,0.000173402,-2.31E-05,1,1.45E-07,2.82E-05,-9.86E-06,0.347316973,-0.203383,0.391883973,-0.327179,0.327179,0.391881973,0.327182,-0.327182,0.347314973,0.203386
-1.01496,2.00644,0.116799,-0.028069709,0.00088685,0.005091124,-0.001697609,-0.005151956,-0.012999984,3.37E-07,0.000174025,-2.48E-05,1,1.46E-07,2.86E-05,-9.92E-06,0.347609973,-0.204555,0.392433473,-0.3290655,0.3290655,0.392431473,0.3290675,-0.3290675,0.347607473,0.2045575
-1.0151,2.00644,0.116822,-0.028078609,0.000861889,0.005025989,-0.001767574,-0.004991282,-0.013019983,3.37E-07,0.000174203,-2.83E-05,1,1.47E-07,2.90E-05,-9.99E-06,0.347902473,-0.2057275,0.392982973,-0.330951,0.330951,0.392981473,0.3309535,-0.3309535,0.347899973,0.20573
-1.01524,2.00645,0.116844,-0.028087609,0.000837378,0.004960794,-0.001806598,-0.004901479,-0.013029983,3.37E-07,0.000174006,-3.17E-05,1,1.48E-07,2.95E-05,-1.01E-05,0.348194973,-0.2069,0.393532473,-0.3328365,0.3328365,0.393530973,0.332839,-0.332839,0.348192973,0.206902
-1.01539,2.00645,0.116865,-0.028097009,0.000813327,0.004895569,-0.001876251,-0.004809225,-0.013039982,3.37E-07,0.000173654,-3.38E-05,1,1.48E-07,2.99E-05,-1.02E-05,0.348487973,-0.208072,0.394082473,-0.3347225,0.3347225,0.394080473,0.3347245,-0.3347245,0.348485473,0.2080745
-1.01553,2.00645,0.116886,-0.028084909,0.000791214,0.004833056,0.002411061,-0.004421752,-0.012499982,3.37E-07,0.000174958,-2.81E-05,1,1.49E-07,3.03E-05,-1.02E-05,0.348779973,-0.209244,0.394631473,-0.3366085,0.3366085,0.394629973,0.33661,-0.33661,0.348777973,0.209246
-1.01567,2.00646,0.116908,-0.028061216,0.000788629,0.004805047,0.004746528,-0.000516138,-0.005589981,3.37E-07,0.000354696,-2.39E-05,1,1.50E-07,3.12E-05,-1.03E-05,0.349072473,-0.2104165,0.395180973,-0.338494,0.338494,0.395179973,0.338496,-0.338496,0.349070473,0.2104185
-1.01581,2.00646,0.116929,-0.028061828,0.000791193,0.004798335,-0.000110731,0.00051328,-0.001329979,3.37E-07,0.000515008,-2.56E-05,1,1.51E-07,3.25E-05,-1.03E-05,0.349364973,-0.211589,0.395729973,-0.34038,0.34038,0.395728973,0.340382,-0.340382,0.349363473,0.2115905
-1.01595,2.00647,0.11695,-0.028083042,0.000805293,0.004805168,-0.004247039,0.002821009,0.001380022,3.37E-07,0.000538672,-2.72E-05,1,1.52E-07,3.39E-05,-1.04E-05,0.349656973,-0.212761,0.396279473,-0.3422655,0.3422655,0.396278473,0.3422675,-0.3422675,0.349655473,0.2127625
-1.01609,2.00647,0.116971,-0.028111155,0.000815729,0.004802611,-0.005628031,0.002087782,-0.000499976,3.37E-07,0.000534711,-2.84E-05,1,1.53E-07,3.52E-05,-1.05E-05,0.349949473,-0.2139335,0.396828973,-0.344151,0.344151,0.396827973,0.344153,-0.344153,0.349947973,0.213935
-1.01623,2.00647,0.116992,-0.028139967,0.000820077,0.004787925,-0.005746641,0.000870579,-0.002919974,3.37E-07,0.000524767,-2.95E-05,1,1.53E-07,3.65E-05,-1.06E-05,0.350241473,-0.2151055,0.397377973,-0.346037,0.346037,0.397376973,0.346039,-0.346039,0.350239973,0.215107
-1.01637,2.00648,0.117013,-0.028166378,0.000818808,0.004762631,-0.005291734,-0.000252906,-0.005039972,3.37E-07,0.000514098,-3.04E-05,1,1.54E-07,3.78E-05,-1.06E-05,0.350533973,-0.216278,0.397926973,-0.347923,0.347923,0.397926473,0.3479245,-0.3479245,0.350532973,0.216279
-1.01651,2.00648,0.117034,-0.028184687,0.000813018,0.004728839,-0.003655246,-0.001157117,-0.00673997,3.37E-07,0.000501884,-3.09E-05,1,1.55E-07,3.90E-05,-1.07E-05,0.350826473,-0.2174495,0.398476473,-0.3498085,0.3498085,0.398475973,0.34981,-0.34981,0.350824973,0.217451
-1.01665,2.00649,0.117055,-0.028180396,0.000805882,0.004691949,0.000872712,-0.001426623,-0.007369968,3.37E-07,0.000498781,-2.76E-05,1,1.56E-07,4.03E-05,-1.08E-05,0.351118973,-0.218622,0.399025473,-0.3516945,0.3516945,0.399024973,0.351696,-0.351696,0.351117473,0.2186235
-1.01679,2.00649,0.117075,-0.028162707,0.000810126,0.004668288,0.003528947,0.000849599,-0.004709966,3.37E-07,0.00058203,-2.52E-05,1,1.57E-07,4.18E-05,-1.08E-05,0.351410473,-0.2197945,0.399574973,-0.35358,0.35358,0.399574473,0.3535815,-0.3535815,0.351409473,0.2197955
-1.01693,2.00649,0.117096,-0.028143021,0.000812661,0.004641326,0.003940739,0.000507494,-0.005369963,3.37E-07,0.00066974,-2.29E-05,1,1.58E-07,4.34E-05,-1.09E-05,0.351702973,-0.220967,0.400123973,-0.355466,0.355466,0.400122973,0.355467,-0.355467,0.351701973,0.220968
-1.01707,2.0065,0.117116,-0.028126435,0.00080866,0.004609554,0.003328602,-0.000799425,-0.00632996,3.37E-07,0.000730963,-2.09E-05,1,1.59E-07,4.53E-05,-1.10E-05,0.351994973,-0.222139,0.400672973,-0.357352,0.357352,0.400671973,0.357353,-0.357353,0.351993973,0.22214
-1.01721,2.0065,0.117136,-0.028115349,0.00079741,0.004573868,0.002220591,-0.002249669,-0.007119956,3.37E-07,0.000759209,-1.94E-05,1,1.59E-07,4.72E-05,-1.10E-05,0.352287473,-0.2233115,0.401222473,-0.3592375,0.3592375,0.401221473,0.3592385,-0.3592385,0.352286473,0.2233125
-1.01735,2.00651,0.117156,-0.028116863,0.00078281,0.004532948,-0.00031004,-0.002919436,-0.008159953,3.37E-07,0.000781664,-2.09E-05,1,1.60E-07,4.91E-05,-1.11E-05,0.352579473,-0.2244835,0.401770973,-0.361123,0.361123,0.401770473,0.3611245,-0.3611245,0.352578473,0.2244845
-1.01749,2.00651,0.117175,-0.028128176,0.000767868,0.004488746,-0.00226133,-0.002987632,-0.008819949,3.37E-07,0.000789563,-2.31E-05,1,1.61E-07,5.11E-05,-1.11E-05,0.352871473,-0.2256555,0.402319973,-0.363009,0.363009,0.402319973,0.36301,-0.36301,0.352870473,0.2256565
-1.01764,2.00651,0.117195,-0.028147489,0.000769444,0.004460064,-0.003849049,0.000315943,-0.005719945,3.37E-07,0.000712997,-2.50E-05,1,1.62E-07,5.29E-05,-1.12E-05,0.353163973,-0.226828,0.402868973,-0.364895,0.364895,0.402868973,0.364896,-0.364896,0.353162973,0.226829
-1.01778,2.00652,0.117215,-0.028242207,0.00088717,0.004560696,-0.018937006,0.023546315,0.020130056,3.37E-07,0.000194946,-4.08E-05,1,1.63E-07,5.33E-05,-1.13E-05,0.353455973,-0.228,0.403418473,-0.3667805,0.3667805,0.403417473,0.3667815,-0.3667815,0.353454973,0.228001
-1.01792,2.00652,0.117235,-0.028293108,0.000908577,0.004550769,-0.010179437,0.004282539,-0.001979944,3.37E-07,8.30E-05,-4.10E-05,1,1.64E-07,5.36E-05,-1.14E-05,0.353747973,-0.229172,0.403967473,-0.3686665,0.3686665,0.403966973,0.368667,-0.368667,0.353746973,0.229173
-1.01806,2.00653,0.117255,-0.028325905,0.000902489,0.00450811,-0.006569869,-0.001216447,-0.008529944,3.37E-07,3.99E-05,-4.18E-05,1,1.65E-07,5.37E-05,-1.15E-05,0.354039973,-0.230345,0.404515973,-0.370552,0.370552,0.404515973,0.370553,-0.370553,0.354039473,0.2303455
-1.0182,2.00653,0.117274,-0.028348199,0.000887636,0.004454676,-0.004453998,-0.002969324,-0.010689943,3.37E-07,1.20E-05,-4.25E-05,1,1.65E-07,5.37E-05,-1.16E-05,0.354331973,-0.231517,0.405064973,-0.372438,0.372438,0.405064973,0.372439,-0.372439,0.354331473,0.2315175
-1.01834,2.00654,0.117293,-0.028362992,0.000869308,0.004396896,-0.002966617,-0.00366457,-0.011559944,3.37E-07,-9.54E-06,-4.31E-05,1,1.66E-07,5.37E-05,-1.17E-05,0.354623973,-0.232689,0.405614473,-0.3743235,0.3743235,0.405613473,0.3743245,-0.3743245,0.354623473,0.2326895
-1.01848,2.00654,0.117313,-0.028375178,0.000726528,0.004450874,-0.00243639,-0.028555266,0.010770052,3.37E-07,-0.000773981,-1.86E-05,1,1.67E-07,5.17E-05,-1.17E-05,0.354916473,-0.2338615,0.406163473,-0.3762095,0.3762095,0.406162973,0.37621,-0.37621,0.354915473,0.2338615
-1.01863,2.00654,0.117332,-0.028373552,0.000677898,0.004408683,0.000318917,-0.009725493,-0.008459952,3.37E-07,-0.000908527,-1.47E-05,1,1.68E-07,4.95E-05,-1.18E-05,0.355208473,-0.2350335,0.406711973,-0.378095,0.378095,0.406711973,0.378096,-0.378096,0.355207473,0.2350345
-1.01877,2.00655,0.117351,-0.028373925,0.000651445,0.004348155,-7.93E-05,-0.005290329,-0.012129956,3.37E-07,-0.000927127,-1.35E-05,1,1.69E-07,4.71E-05,-1.18E-05,0.355499973,-0.236206,0.407260973,-0.379981,0.379981,0.407260473,0.3799815,-0.3799815,0.355499473,0.2362065
-1.01891,2.00655,0.117371,-0.02824234,0.000619029,0.004497698,0.026325206,-0.006482296,0.029910044,3.37E-07,6.45E-05,-2.49E-05,1,1.70E-07,4.73E-05,-1.19E-05,0.355791973,-0.237378,0.407809973,-0.381867,0.381867,0.407809473,0.3818675,-0.3818675,0.355791473,0.2373785
-1.01905,2.00655,0.117391,-0.028226243,0.00059784,0.004470715,0.003210388,-0.004237052,-0.005389955,3.37E-07,0.000244874,-2.40E-05,1,1.70E-07,4.79E-05,-1.19E-05,0.356084473,-0.2385505,0.408358473,-0.3837525,0.3837525,0.408358473,0.3837535,-0.3837535,0.356083473,0.2385505
-1.01919,2.00656,0.11741,-0.028234942,0.000575565,0.004408327,-0.001723193,-0.004454399,-0.012469954,3.37E-07,0.000263619,-2.37E-05,1,1.71E-07,4.86E-05,-1.20E-05,0.356376473,-0.2397225,0.408907473,-0.3856385,0.3856385,0.408906973,0.385639,-0.385639,0.356375973,0.239723
-1.01933,2.00656,0.11743,-0.028529048,0.00073312,0.004611227,-0.058833933,0.031512335,0.040560043,3.37E-07,-0.000760068,-5.52E-05,1,1.72E-07,4.67E-05,-1.21E-05,0.356667973,-0.240895,0.409456473,-0.3875245,0.3875245,0.409456473,0.3875245,-0.3875245,0.356667473,0.2408955
-1.01948,2.00656,0.117451,-0.028682225,0.000741201,0.004584626,-0.03064261,0.001617829,-0.005349961,3.37E-07,-0.000933255,-5.48E-05,1,1.73E-07,4.43E-05,-1.23E-05,0.356959973,-0.242067,0.410005473,-0.3894095,0.3894095,0.410005473,0.3894105,-0.3894105,0.356959473,0.2420675
-1.01962,2.00657,0.117472,-0.028481642,0.000875124,0.004743575,0.040113894,0.026785302,0.031790039,3.37E-07,-6.07E-06,-2.59E-05,1,1.74E-07,4.43E-05,-1.23E-05,0.357251973,-0.243239,0.410554473,-0.3912955,0.3912955,0.410553973,0.391296,-0.391296,0.357251473,0.2432395
-1.01976,2.00657,0.117492,-0.028410544,0.000865856,0.004711201,0.014226165,-0.001852824,-0.006469961,3.37E-07,0.000215548,-2.37E-05,1,1.75E-07,4.49E-05,-1.24E-05,0.357543973,-0.244412,0.411102973,-0.393181,0.393181,0.411102973,0.393182,-0.393182,0.357543473,0.2444115
-1.0199,2.00658,0.117513,-0.028376344,0.00083017,0.004645655,0.00684467,-0.007136671,-0.013099959,3.37E-07,0.00027285,-2.17E-05,1,1.75E-07,4.55E-05,-1.25E-05,0.357835973,-0.245584,0.411651973,-0.395067,0.395067,0.411651973,0.395068,-0.395068,0.357835473,0.2455845
-1.02005,2.00658,0.117533,-0.028362743,0.000783379,0.004584842,0.002714359,-0.009357477,-0.012159958,3.37E-07,0.000239135,-2.00E-05,1,1.76E-07,4.61E-05,-1.25E-05,0.358127973,-0.246756,0.412200973,-0.396953,0.396953,0.412200473,0.3969535,-0.3969535,0.358127473,0.2467565
-1.02019,2.00658,0.117553,-0.028356441,0.000738367,0.004523805,0.001267962,-0.009002023,-0.012199957,3.37E-07,0.000194914,-1.81E-05,1,1.77E-07,4.66E-05,-1.25E-05,0.358419973,-0.247928,0.412749473,-0.3988385,0.3988385,0.412749473,0.3988395,-0.3988395,0.358419473,0.2479285
-1.02033,2.00659,0.117573,-0.028351137,0.000693405,0.004466628,0.001061812,-0.00899201,-0.011429957,3.37E-07,0.000128284,-1.60E-05,1,1.78E-07,4.69E-05,-1.26E-05,0.358711473,-0.2491005,0.413298473,-0.4007245,0.4007245,0.413297973,0.400725,-0.400725,0.358711473,0.2491005
-1.02047,2.00659,0.117592,-0.028350132,0.000647211,0.004414722,0.000191098,-0.009238216,-0.010379957,3.37E-07,3.86E-05,-1.40E-05,1,1.79E-07,4.70E-05,-1.26E-05,0.359003973,-0.250273,0.413846973,-0.40261,0.40261,0.413846973,0.402611,-0.402611,0.359002973,0.250273
-1.02061,2.00659,0.117611,-0.028351825,0.000604212,0.004361228,-0.000329908,-0.008599523,-0.010699957,3.37E-07,-3.94E-05,-1.23E-05,1,1.80E-07,4.69E-05,-1.27E-05,0.359295973,-0.251445,0.414395973,-0.404496,0.404496,0.414395473,0.4044965,-0.4044965,0.359294973,0.251445
-1.02075,2.0066,0.11763,-0.028355516,0.00056481,0.004305082,-0.0007334,-0.007879859,-0.011229957,3.37E-07,-0.00010237,-1.10E-05,1,1.80E-07,4.67E-05,-1.27E-05,0.359587473,-0.2526175,0.414944473,-0.4063815,0.4063815,0.414944973,0.406382,-0.406382,0.359587473,0.2526175
-1.0209,2.0066,0.117649,-0.028360707,0.000528507,0.004246523,-0.001051684,-0.007260576,-0.011719958,3.37E-07,-0.000152394,-1.01E-05,1,1.81E-07,4.63E-05,-1.27E-05,0.359879473,-0.2537895,0.415493473,-0.4082675,0.4082675,0.415493973,0.408268,-0.408268,0.359878973,0.25379
-1.02104,2.0066,0.117667,-0.028367196,0.000494734,0.00418596,-0.001298691,-0.006754062,-0.012119959,3.37E-07,-0.000191961,-9.71E-06,1,1.82E-07,4.58E-05,-1.27E-05,0.360171473,-0.2549615,0.416042473,-0.4101535,0.4101535,0.416042473,0.4101535,-0.4101535,0.360170973,0.254962
-1.02118,2.0066,0.117685,-0.028375885,0.000463135,0.004123981,-0.001741713,-0.006319609,-0.01239996,3.37E-07,-0.000223082,-1.26E-05,1,1.83E-07,4.53E-05,-1.28E-05,0.360462973,-0.256134,0.416590973,-0.412039,0.412039,0.416591473,0.4120395,-0.4120395,0.360462973,0.256134
-1.02132,2.0066,0.117703,-0.028388274,0.00043274,0.004061135,-0.002472774,-0.006078545,-0.012579961,3.37E-07,-0.000247744,-1.59E-05,1,1.84E-07,4.47E-05,-1.28E-05,0.360754973,-0.257306,0.417139973,-0.413925,0.413925,0.417139973,0.413925,-0.413925,0.360754473,0.2573065
-1.02146,2.00661,0.11772,-0.028401363,0.000402026,0.00399976,-0.002607375,-0.006142322,-0.012279962,3.37E-07,-0.000255465,-1.87E-05,1,1.85E-07,4.40E-05,-1.28E-05,0.361046973,-0.258479,0.417688473,-0.4158105,0.4158105,0.417688973,0.415811,-0.415811,0.361046473,0.2584785
-1.02161,2.00661,0.117737,-0.028411953,0.000365771,0.003946449,-0.002118178,-0.007250178,-0.010669963,3.37E-07,-0.000215555,-2.06E-05,1,1.85E-07,4.35E-05,-1.29E-05,0.361338973,-0.259651,0.418237473,-0.4176965,0.4176965,0.418237473,0.4176965,-0.4176965,0.361338473,0.2596505
-1.02175,2.00661,0.117754,-0.028420144,0.000330864,0.003892154,-0.001657896,-0.006980775,-0.010859964,3.37E-07,-0.000176916,-1.92E-05,1,1.86E-07,4.30E-05,-1.29E-05,0.361630973,-0.260823,0.418785973,-0.419582,0.419582,0.418786473,0.4195825,-0.4195825,0.361629973,0.260823
-1.02189,2.00661,0.117771,-0.028400639,0.000309523,0.003853433,0.003919039,-0.004267911,-0.007749964,3.37E-07,-5.04E-05,-1.06E-05,1,1.87E-07,4.29E-05,-1.30E-05,0.361922473,-0.2619955,0.419334973,-0.421468,0.421468,0.419334973,0.421468,-0.421468,0.361922473,0.2619955
-1.02203,2.00661,0.117788,-0.02835924,0.000301208,0.003830831,0.008265721,-0.001663178,-0.004509963,3.37E-07,0.000175144,9.66E-08,1,1.88E-07,4.33E-05,-1.30E-05,0.362214473,-0.2631675,0.419883473,-0.4233535,0.4233535,0.419883973,0.423354,-0.423354,0.362214473,0.2631675
-1.02217,2.00661,0.117804,-0.028336048,0.000309356,0.003826405,0.004641211,0.001629386,-0.000869961,3.37E-07,0.000410805,3.06E-06,1,1.89E-07,4.44E-05,-1.30E-05,0.362506473,-0.2643395,0.420432473,-0.4252395,0.4252395,0.420432473,0.4252395,-0.4252395,0.362505973,0.26434
-1.02231,2.00662,0.117821,-0.02833416,0.000338366,0.003848978,0.000391319,0.005802169,0.004530041,3.37E-07,0.000477778,5.67E-06,1,1.90E-07,4.56E-05,-1.30E-05,0.362797973,-0.265512,0.420980973,-0.427125,0.427125,0.420981473,0.4271255,-0.4271255,0.362797973,0.265512
-1.02246,2.00662,0.117838,-0.028339871,0.000362934,0.003862625,-0.001141277,0.004913173,0.002750043,3.37E-07,0.000507574,8.73E-06,1,1.91E-07,4.68E-05,-1.29E-05,0.363089973,-0.266684,0.421529973,-0.429011,0.429011,0.421529973,0.429011,-0.429011,0.363089973,0.266684
-1.0226,2.00662,0.117854,-0.028340682,0.000378339,0.003860942,-0.000158799,0.003080786,-0.000319955,3.37E-07,0.000519861,1.24E-05,1,1.91E-07,4.81E-05,-1.29E-05,0.363381473,-0.2678565,0.422078473,-0.4308965,0.4308965,0.422078973,0.430897,-0.430897,0.363381473,0.2678565
-1.02274,2.00662,0.117871,-0.02834909,0.000369764,0.003862061,-0.001678567,-0.001715611,0.000230047,3.37E-07,0.000423263,1.57E-05,1,1.92E-07,4.92E-05,-1.29E-05,0.363673973,-0.269029,0.422627473,-0.4327825,0.4327825,0.422627473,0.4327825,-0.4327825,0.363673473,0.2690285
-1.02288,2.00662,0.117888,-0.028364994,0.000352723,0.003853294,-0.003195243,-0.003408627,-0.001739951,3.37E-07,0.000319361,1.51E-05,1,1.93E-07,5.00E-05,-1.28E-05,0.363965973,-0.270201,0.423175973,-0.434668,0.434668,0.423176473,0.4346685,-0.4346685,0.363964973,0.270201
-1.02302,2.00663,0.117904,-0.028388896,0.000332513,0.003833319,-0.004777384,-0.004042214,-0.00398995,3.37E-07,0.00022931,1.26E-05,1,1.94E-07,5.06E-05,-1.28E-05,0.364257473,-0.2713735,0.423724973,-0.436554,0.436554,0.423724973,0.436554,-0.436554,0.364256973,0.271373
-1.02317,2.00663,0.117921,-0.028419896,0.000327262,0.003823407,-0.006199369,-0.0010506,-0.00197995,3.37E-07,6.41E-05,1.05E-05,1,1.95E-07,5.07E-05,-1.28E-05,0.364549473,-0.2725455,0.424273973,-0.43844,0.43844,0.424273973,0.43844,-0.43844,0.364548973,0.272545
-1.02331,2.00663,0.117938,-0.028451193,0.000325741,0.003811569,-0.006256607,-0.000304439,-0.00236995,3.37E-07,-0.000107631,8.93E-06,1,1.96E-07,5.05E-05,-1.27E-05,0.364840973,-0.273718,0.424822473,-0.4403255,0.4403255,0.424822473,0.4403255,-0.4403255,0.364840973,0.273718
-1.02345,2.00663,0.117954,-0.028479686,0.000321459,0.003790702,-0.005707003,-0.00085662,-0.004179951,3.37E-07,-0.000253308,7.61E-06,1,1.97E-07,4.98E-05,-1.27E-05,0.365132973,-0.27489,0.425371473,-0.4422115,0.4422115,0.425371473,0.4422115,-0.4422115,0.365132973,0.27489
-1.02359,2.00663,0.11797,-0.028504876,0.000313255,0.003760192,-0.005039583,-0.00164097,-0.006109953,3.37E-07,-0.000370227,6.41E-06,1,1.97E-07,4.89E-05,-1.27E-05,0.365424973,-0.276062,0.425919973,-0.444097,0.444097,0.425919973,0.444097,-0.444097,0.365424973,0.276062
-1.02374,2.00663,0.117986,-0.028526963,0.000301429,0.003721266,-0.004402706,-0.002365267,-0.007799955,3.37E-07,-0.000462265,5.31E-06,1,1.98E-07,4.77E-05,-1.27E-05,0.365716473,-0.2772345,0.426468973,-0.445983,0.445983,0.426468973,0.445983,-0.445983,0.365716473,0.2772345
-1.02388,2.00663,0.118002,-0.028546149,0.000286594,0.00367549,-0.003846822,-0.002967193,-0.009169958,3.37E-07,-0.000534075,4.30E-06,1,1.99E-07,4.64E-05,-1.27E-05,0.366008473,-0.2784065,0.427017473,-0.4478685,0.4478685,0.427016973,0.447869,-0.447869,0.366008473,0.2784065
-1.02402,2.00664,0.118018,-0.028563033,0.000269347,0.003624263,-0.003385882,-0.00344947,-0.01025996,3.37E-07,-0.000589791,3.35E-06,1,2.00E-07,4.49E-05,-1.27E-05,0.366299973,-0.279579,0.427566473,-0.4497545,0.4497545,0.427565973,0.449755,-0.449755,0.366299973,0.279579
-1.02416,2.00664,0.118033,-0.028578116,0.000250194,0.003568752,-0.003017033,-0.003830566,-0.011119963,3.37E-07,-0.000632822,2.46E-06,1,2.01E-07,4.33E-05,-1.27E-05,0.366591973,-0.280751,0.428114473,-0.4516405,0.4516405,0.428114473,0.4516405,-0.4516405,0.366591973,0.280751
-1.02431,2.00664,0.118049,-0.028594399,0.000228853,0.003510696,-0.003247902,-0.004268293,-0.011629966,3.37E-07,-0.000664,5.20E-07,1,2.01E-07,4.17E-05,-1.27E-05,0.366883973,-0.281923,0.428663473,-0.4535265,0.4535265,0.428663473,0.4535265,-0.4535265,0.366883973,0.281923
-1.02445,2.00664,0.118063,-0.028611281,0.000206121,0.003450213,-0.003377922,-0.004546379,-0.012109969,3.37E-07,-0.000688102,-1.38E-06,1,2.02E-07,4.00E-05,-1.27E-05,0.367175973,-0.283096,0.429211973,-0.455412,0.455412,0.429211973,0.455412,-0.455412,0.367175473,0.2830955
-1.02459,2.00664,0.118078,-0.028619667,0.000164182,0.003407836,-0.001676992,-0.008387716,-0.008489971,3.37E-07,-0.000587738,-3.16E-06,1,2.03E-07,3.85E-05,-1.27E-05,0.367467973,-0.284268,0.429760473,-0.4572975,0.4572975,0.429760973,0.457298,-0.457298,0.367467473,0.2842675
-1.02474,2.00664,0.118093,-0.028699657,0.00022378,0.003480682,-0.016017333,0.011920007,0.014540025,3.37E-07,-0.000990844,-1.62E-05,1,2.04E-07,3.60E-05,-1.27E-05,0.367759473,-0.2854405,0.430309473,-0.4591835,0.4591835,0.430309473,0.4591835,-0.4591835,0.367758973,0.28544
-1.02488,2.00664,0.118108,-0.028740137,0.000205436,0.003460902,-0.00809858,-0.003668279,-0.003989978,3.37E-07,-0.000994845,-1.66E-05,1,2.05E-07,3.35E-05,-1.28E-05,0.368051473,-0.2866125,0.430857973,-0.461069,0.461069,0.430858473,0.4610695,-0.4610695,0.368051473,0.2866125
-1.02502,2.00664,0.118123,-0.028767417,0.000170589,0.003414035,-0.005443722,-0.006968985,-0.009399981,3.37E-07,-0.000936263,-1.79E-05,1,2.06E-07,3.12E-05,-1.28E-05,0.368343473,-0.2877845,0.431406973,-0.462955,0.462955,0.431406973,0.462955,-0.462955,0.368343473,0.2877845
